Vitamin C (mg per 100g),Vitamin B11 (mg per 100g),Sodium (mg per 100g),Calcium (mg per 100g),Carbohydrates (g per 100g),food,Iron (mg per 100g),Calories (kcal per 100g),Sugars (g per 100g),Dietary Fiber (g per 100g),Fat (g per 100g),Protein (g per 100g),preparation,micronutrient_density,clusters
0.0,0.0,0.0,0.0,4.0,gatto di patate home made,0.0,202.0,3.6,0.0,9.4,0.0,other,0.0,0
0.5,0.1,0.097,0.057,36.6,baked potato,0.2,161.0,2.0,3.8,0.2,4.3,other,16.565870361522535,6
17.0,0.043,0.2,6.5,19.2,potato sticks,0.8,188.0,0.006,1.2,12.4,2.4,other,18.395390070921984,6
7.8,0.082,0.035,3.0,12.1,potato cooked,0.2,52.0,0.5,1.2,0.006,1.1,cooked,58.670282708744246,0
0.0,0.0,0.0,0.0,0.0,vivaldi potatoes sainsburys,0.0,23.0,0.0,0.0,0.1,0.0,other,0.0,0
0.0,0.0,0.9,0.0,13.4,potato ham chowder soup,1.7,192.0,0.0,1.4,12.5,6.5,other,4.918981481481482,0
21.0,0.056,0.068,48.0,66.7,russet potato raw,3.2,292.0,2.3,4.8,0.3,7.9,raw,20.138157124458495,1
24.8,0.061,0.084,53.8,64.1,russet potato baked,3.2,290.0,3.2,6.9,0.4,7.9,other,22.317860300618925,1
1.5,0.019,0.056,0.8,2.2,french fries,0.076,13.0,0.088,0.2,0.4,0.2,other,53.080210387902696,0
26.0,0.018,0.8,139.7,26.4,potato scalloped,1.4,216.0,0.0,4.7,9.0,7.0,other,24.033713200379868,6
0.8,0.063,0.058,0.9,1.9,cottage fries,0.025,11.0,0.019,0.2,0.4,0.2,other,153.15462315462318,0
0.0,0.013,0.7,43.6,35.5,mashed potatoes,0.8,215.0,1.2,3.1,6.8,4.0,other,5.138739813158418,6
12.6,0.023,0.7,50.4,35.3,mashed potato with milk and butter,0.5,237.0,3.0,3.2,8.9,3.9,other,11.141223989325255,6
18.3,0.026,0.02,21.3,33.9,red potato raw,1.6,149.0,2.7,3.6,0.3,4.0,raw,25.07428440314346,6
6.1,0.096,0.2,7.0,6.1,potato pancake,0.4,59.0,0.4,0.7,3.2,1.3,other,56.84485006518906,0
8.1,0.019,0.6,17.9,35.5,potato puffs,0.8,243.0,0.3,3.2,11.0,2.6,other,8.054060708381696,6
0.2,0.097,0.037,0.075,16.7,red potato baked,0.1,74.0,1.2,1.5,0.1,2.0,other,33.829117579117586,0
22.8,0.011,0.7,117.0,29.7,potatoes canned,2.2,132.0,0.0,4.2,0.3,3.6,other,37.352693602693606,6
4.3,0.031,0.053,11.4,4.7,potato skin raw,1.2,22.0,0.0,1.0,0.099,1.0,raw,91.23348873348874,0
0.3,0.004,0.055,0.3,0.7,shoestring french fries,0.052,4.0,0.062,0.099,0.1,0.099,other,41.13247863247863,0
0.068,0.023,0.3,0.069,15.3,hash brown potato,0.004,144.0,0.3,1.4,9.0,1.4,other,4.064642687559354,0
0.0,0.0,0.0,0.0,0.0,baked chips lays,0.0,130.0,0.0,0.0,2.0,0.0,other,0.0,0
0.073,0.062,0.2,0.068,17.2,corn chips,0.021,162.0,0.031,1.2,10.0,1.9,other,9.693215152474412,6
1.6,0.036,0.2,36.2,18.5,nacho cheese tortilla chips low fat,1.4,90.0,0.8,1.8,1.0,2.4,other,23.711301044634375,6
1.8,0.028,0.024,109.1,50.5,corn chips unsalted,1.5,490.0,1.2,3.9,29.4,5.8,other,5.2501308215593925,1
0.0,0.0,0.0,0.0,2.1,sweet chilli kettle baked chips,0.0,99.0,0.4,0.0,2.2,2.0,other,0.0,0
0.1,0.067,0.022,1.4,1.6,taro chips,0.008,11.0,0.04,0.2,0.6,0.049,other,154.66588966588967,0
0.5,0.01,0.3,8.7,19.5,onion snacks,1.1,150.0,1.4,1.2,6.8,2.3,other,6.557264957264958,6
92.0,0.0,0.8,122.4,98.1,potato chips cheese,3.1,843.0,0.0,8.8,46.2,14.5,other,15.022254666382779,2
0.0,0.0,0.041,0.9,1.2,yuca cassava chips,0.099,9.0,0.006,0.002,0.4,0.054,other,6.880341880341881,0
0.095,0.052,0.1,45.0,22.6,tortilla chips low fat,0.5,117.0,0.2,1.5,1.6,3.1,other,16.53407845715538,6
9.3,0.045,0.021,7.2,15.9,potato chips,0.5,161.0,0.007,1.4,10.4,2.1,other,15.475128735998304,6
0.092,0.006,0.077,0.014,20.3,tortilla chips,0.2,142.0,0.2,1.6,6.2,2.1,other,1.9115565185987722,6
0.0,0.088,0.05,16.5,15.9,sweet potato chips,0.6,149.0,2.5,2.5,9.1,0.8,other,17.854069867492683,6
0.038,0.023,0.2,0.002,18.2,nacho cheese tortilla chips,0.071,156.0,0.8,1.5,8.2,2.2,other,3.9659105851413536,6
1.4,0.002,0.3,14.7,17.1,vegetable chips,0.4,134.0,1.1,1.3,6.6,1.5,other,4.0362291108559765,6
0.039,0.2,0.3,0.051,20.5,pita chips,0.065,137.0,1.4,1.1,4.6,3.5,other,36.794428847713526,6
16.7,0.094,49.4,354.2,53.6,adobo fresco,9.2,780.0,5.8,3.7,60.2,5.8,other,15.437541091387244,3
4.5,0.093,0.003,1.4,0.6,chili pepper sauce red,0.051,3.0,0.4,0.1,0.089,0.1,other,954.7008547008547,0
0.0,0.0,0.2,8.2,1.0,creamy ranch sauce mcdonalds,0.039,132.0,1.0,0.0,14.7,0.3,other,0.6419968919968919,0
0.7,0.038,0.2,2.7,4.5,catsup,0.073,19.0,3.7,0.053,0.066,0.2,other,57.321187584345466,0
10.2,0.07,0.03,0.8,0.8,chili pepper sauce green,0.023,3.0,0.4,0.3,0.032,0.1,other,967.4216524216524,0
0.053,0.0,0.092,0.9,0.011,red wine vinegar,0.049,3.0,0.0,0.0,0.0,0.055,other,13.344729344729345,0
0.012,0.043,1.4,7.7,0.7,fish sauce,0.1,6.0,0.7,0.0,0.013,0.9,other,198.51994301994299,0
0.0,0.0,0.3,6.1,6.8,coleslaw dressing reduced fat,0.08,56.0,6.6,0.045,3.4,0.0,other,1.6315628815628813,0
0.1,0.046,0.094,13.6,0.6,sour dressing,0.091,21.0,0.6,0.0,2.0,0.4,other,62.68009768009768,0
348.4,0.062,0.017,16.7,22.6,guava sauce cooked,0.4,86.0,14.0,8.6,0.3,0.8,cooked,138.38004372888093,6
0.3,0.2,0.9,0.0,21.8,pizza sauce,0.3,136.0,9.5,5.0,2.9,5.5,other,38.23529411764706,6
0.3,0.0,0.2,1.7,11.0,sweetn sour sauce mcdonalds,0.2,48.0,10.0,0.0,0.3,0.2,other,3.2816951566951573,0
0.4,0.0,0.035,1.6,0.8,nance syrup,0.013,4.0,0.6,0.3,0.002,0.028,other,15.993589743589743,0
0.0,0.066,0.072,1.8,4.7,french dressing reduced fat,0.1,37.0,4.6,0.2,2.2,0.072,other,46.470316470316476,0
0.09,0.012,0.1,2.9,0.5,peppercorn dressing,0.055,76.0,0.3,0.0,8.2,0.2,other,4.7745164192532625,0
0.0,0.0,0.096,31.5,15.7,sorghum syrup,0.8,61.0,15.7,0.0,0.0,0.0,other,11.258231750035028,0
0.0,0.04,0.1,7.0,3.7,ranch dressing fat free,0.1,17.0,0.7,0.088,0.3,0.039,other,65.25892408245349,0
0.0,0.065,0.2,3.6,2.8,caesar dressing low calorie,0.016,17.0,2.4,0.053,0.7,0.028,other,97.74007038712921,0
1.3,0.057,0.065,0.6,0.6,sweet sour dressing,0.078,2.0,0.6,0.0,0.0,0.082,other,808.6965811965811,0
0.0,0.0,0.1,1.0,2.5,mayonnaise imitation fat free,0.008,13.0,1.6,0.3,0.4,0.043,other,0.9335963182117029,0
42.0,0.036,2.4,41.2,11.2,sofrito,1.9,488.0,0.0,3.5,37.5,26.4,other,14.21956003923217,4
0.092,0.042,0.3,7.7,3.9,turkey gravy instant,0.6,27.0,0.5,0.3,1.0,0.8,other,53.80690091801203,0
0.0,0.036,0.7,4.5,2.8,teriyaki sauce,0.3,16.0,2.5,0.016,0.015,1.1,other,68.83012820512819,0
0.2,0.032,0.083,0.083,13.0,tomato sauce,0.3,59.0,8.7,3.7,0.7,2.9,other,16.771650007243224,0
0.031,0.0,0.2,7.5,6.5,barbecue sauce kraft,0.1,28.0,5.2,0.032,0.053,0.1,other,4.167582417582418,0
0.0,0.055,0.1,2.2,3.8,coleslaw dressing,0.01,62.0,3.2,0.024,5.3,0.1,other,22.539977943203745,0
1.7,0.061,1.0,67.2,16.2,onion gravy dry,0.2,77.0,0.0,1.4,0.7,2.2,other,30.414585414585417,0
0.0,0.0,0.065,2.9,16.9,corn syrup light,0.0,62.0,16.9,0.0,0.09,0.0,other,0.35980148883374685,0
1.3,0.0,0.1,0.6,0.3,bacon tomato dressing,0.057,49.0,0.3,0.04,5.3,0.3,other,3.6882958311529745,0
0.0,0.0,0.064,1.0,13.9,pancake syrup,0.038,53.0,8.4,0.0,0.075,0.0,other,0.5434607321399774,0
0.0,0.0,0.071,4.3,2.7,balsamic vinegar,0.1,14.0,2.4,0.0,0.0,0.041,other,6.330891330891331,0
0.051,0.081,0.2,6.0,3.2,ranch dressing reduced fat,0.1,29.0,0.6,0.2,1.9,0.2,other,73.53020925434718,0
0.0,0.076,0.3,3.1,10.3,barbecue sauce mcdonalds,0.1,46.0,9.6,0.4,0.3,0.4,other,43.03047194351542,0
0.0,0.0,0.076,0.0,0.4,vinegar oil dressing,0.0,72.0,0.4,0.0,8.0,0.0,other,0.0,0
0.04,0.014,0.1,9.7,4.0,poppyseed dressing,0.048,66.0,3.9,0.03,5.5,0.2,other,6.904946904946903,0
0.006,0.056,0.019,1.8,3.5,honey mustard dressing,0.07,70.0,2.4,0.057,6.1,0.1,other,20.76288156288156,0
0.0,0.027,0.1,0.8,5.1,french dressing fat free,0.081,21.0,2.6,0.4,0.024,0.01,other,34.57875457875457,0
0.0,0.0,0.024,0.9,0.089,vinegar,0.002,3.0,0.063,0.0,0.0,0.0,other,2.678062678062678,0
0.055,0.0,0.012,0.5,1.3,spray dressing,0.096,13.0,1.1,0.075,0.9,0.07,other,4.868507560815253,0
0.3,0.049,0.2,3.6,5.8,honey mustard dressing fat free,0.053,25.0,2.7,0.2,0.2,0.2,other,52.61880341880343,0
0.0,0.056,1.4,16.7,13.0,mushroom gravy,1.6,119.0,0.0,1.0,6.4,3.0,other,20.313869137398548,0
2.0,0.018,0.9,295.0,22.9,white sauce,0.8,368.0,11.0,0.5,26.6,9.6,other,9.200808249721293,6
5.3,0.062,1.1,71.3,19.9,marinara pasta sauce,2.1,129.0,14.5,4.8,3.9,3.7,other,29.876101504008478,6
30.4,0.016,1.1,31.9,20.7,tomato sauce with mushrooms,2.2,86.0,14.1,3.7,0.3,3.6,other,60.99284436493738,6
0.095,0.04,0.4,9.3,4.3,pork gravy powder,0.3,25.0,1.7,0.2,0.6,0.6,other,49.950427350427354,0
0.0,0.067,1.5,14.0,11.2,beef gravy,1.6,123.0,0.5,0.9,5.5,8.7,other,21.720172329928428,0
0.037,0.048,0.1,5.1,1.1,green goddess dressing,0.067,64.0,1.0,0.094,6.5,0.3,other,20.008814102564102,0
1.0,0.095,2.0,245.0,27.9,salsa con queso,0.4,358.0,4.9,1.8,23.8,7.9,other,12.829465692594184,6
1.7,0.066,0.2,3.9,4.2,cocktail sauce,0.1,19.0,1.8,0.3,0.2,0.2,other,101.28654970760236,0
2.2,0.009,0.2,18.2,3.3,worcestershire sauce,0.9,13.0,1.7,0.0,0.0,0.0,other,85.34188034188035,0
0.1,0.037,0.2,5.6,6.9,barbecue sauce,0.1,29.0,5.7,0.2,0.1,0.1,other,35.680813439434125,0
31.1,0.003,1.3,41.7,24.4,tomato sauce with onions,2.3,103.0,0.0,4.4,0.5,3.8,other,49.79711227284043,6
0.048,0.029,0.3,7.9,3.6,brown gravy dry,0.1,22.0,0.0,0.1,0.6,0.6,other,38.48445998445998,0
0.0,0.055,0.2,10.9,2.1,blue cheese dressing light,0.042,14.0,0.6,0.0,0.4,0.3,other,105.86996336996334,0
21.0,0.053,1.2,41.5,17.7,spanish tomato sauce,8.5,81.0,0.0,3.4,0.7,3.5,other,107.40476944180648,6
0.036,0.005,0.5,5.8,2.0,oyster sauce,0.069,9.0,0.0,0.024,0.066,0.2,other,23.549857549857553,0
0.067,0.08,0.002,46.7,0.8,cheese sauce,0.047,30.0,0.033,0.071,2.2,1.5,other,79.75954415954418,0
0.097,0.069,0.3,5.1,7.1,hoisin sauce,0.2,35.0,4.4,0.4,0.5,0.5,other,53.88913308913309,0
0.2,0.042,0.1,0.5,5.3,pickle relish,0.1,20.0,4.4,0.2,0.061,0.097,other,56.58119658119658,0
24.4,0.035,1.3,90.3,25.0,tomato sauce with herbs cheese,2.1,144.0,0.0,5.4,4.7,5.2,other,37.82911918328585,6
0.6,0.0,0.1,3.8,2.5,french dressing,0.1,73.0,2.6,0.0,7.2,0.1,other,2.0746985130546776,0
0.0,0.0,0.0,0.0,0.087,mayonnaise hellmanns,0.0,15.0,0.2,0.0,1.7,0.0,other,0.0,0
0.0,0.0,0.086,30.8,19.1,canadian maple syrup,0.088,76.0,17.0,0.0,0.0,0.0,other,3.7606837606837606,0
0.0,0.0,0.059,20.4,13.4,maple syrup,0.014,52.0,13.6,0.0,0.047,0.09,other,3.1673241288625906,0
0.094,0.0,0.2,6.9,6.4,barbecue sauce bulls eye,0.1,27.0,5.6,0.2,0.1,0.1,other,4.410256410256411,0
0.093,0.061,0.1,0.024,0.9,ranch dressing,0.085,65.0,0.7,0.0,6.7,0.2,other,24.349848783694934,0
0.0,0.0,0.0,0.0,0.2,tomato ketchup mp,0.0,15.0,0.0,0.0,0.0,0.0,other,0.0,0
0.09,0.082,0.1,0.05,1.4,mayonnaise light,0.039,36.0,0.5,0.0,3.3,0.032,other,57.83475783475783,0
0.0,0.0,0.081,1.1,0.066,mayonnaise dressing,0.0,103.0,0.093,0.0,11.7,0.0,other,0.08215085884988799,0
0.0,0.091,0.05,12.8,15.0,malt syrup,0.2,67.0,15.0,0.0,0.0,1.3,other,37.083173874218645,0
1.8,0.077,1.4,37.5,14.5,gravy dry,0.3,86.0,0.0,0.0,2.0,3.3,other,30.001490757304705,0
0.057,0.098,0.2,7.1,0.5,caesar dressing,0.2,80.0,0.4,0.036,8.5,0.3,other,32.77574786324786,0
0.011,0.042,0.1,0.059,1.8,italian dressing,0.063,35.0,1.6,0.0,3.1,0.032,other,31.047887667887665,0
0.1,0.033,0.3,7.8,4.0,brown gravy instant,0.5,25.0,0.6,0.2,0.8,0.6,other,46.95555555555555,0
0.069,0.025,0.1,13.4,0.4,roquefort cheese dressing,0.069,15.0,0.4,0.0,1.1,0.8,other,51.60512820512822,0
0.1,0.072,0.2,5.6,0.7,blue cheese dressing,0.058,71.0,0.5,0.045,7.7,0.2,other,26.56915854098952,0
0.3,0.085,0.1,3.6,19.7,duck sauce,0.1,80.0,9.9,0.2,0.063,0.1,other,28.019764957264957,6
2.4,0.045,1.1,9.4,5.9,au jus,1.4,38.0,0.0,0.0,0.5,2.8,other,58.993477282950955,0
0.0,0.0,0.047,3.6,15.5,corn syrup dark,0.044,57.0,15.5,0.0,0.0,0.0,other,0.9146798620482831,0
0.061,0.052,0.2,6.0,3.2,buttermilk dressing light,0.1,30.0,0.6,0.2,1.9,0.2,other,46.94957264957264,0
0.0,0.0,0.011,1.0,0.1,cider vinegar,0.052,3.0,0.018,0.0,0.0,0.0,other,12.193732193732194,0
0.3,0.008,0.1,3.9,2.0,tartar sauce,0.047,32.0,0.6,0.078,2.5,0.2,other,9.04513888888889,0
3.5,0.045,0.1,0.4,0.031,pepper hot sauce,0.035,1.0,0.065,0.071,0.018,0.024,other,1536.4102564102564,0
1.0,0.033,0.083,1.2,1.2,tomato chili sauce,0.087,6.0,0.6,0.4,0.095,0.2,other,165.6125356125356,0
0.015,0.087,0.3,10.2,4.6,turkey gravy dry,0.2,26.0,0.0,0.0,0.5,0.7,other,91.00920447074292,0
0.3,0.055,0.1,5.4,1.2,salsa sauce,0.007,5.0,0.7,0.3,0.039,0.3,other,290.7521367521368,0
1.2,0.044,0.3,3.2,3.7,steak sauce,0.2,16.0,1.7,0.3,0.004,0.2,other,85.5662393162393,0
0.0,0.0,0.007,41.0,14.9,molasses,0.9,58.0,14.9,0.0,0.068,0.0,other,14.058355437665782,0
0.026,0.031,0.2,4.2,1.2,italian dressing fat free,0.036,7.0,1.2,0.077,0.1,0.1,other,118.59951159951159,0
0.021,0.032,0.1,2.3,8.1,plum sauce,0.3,35.0,0.0,0.1,0.2,0.2,other,28.191208791208787,0
0.0,0.0,0.0,0.0,0.0,chow mein stir fry master foods,0.0,26.0,0.0,0.0,0.2,0.0,other,0.0,0
0.01,0.065,0.3,9.4,4.1,beef gravy instant,0.4,25.0,1.6,0.3,0.6,0.7,other,76.82564102564103,0
0.081,0.056,0.039,0.027,0.6,horseradish,0.052,2.0,0.4,0.2,0.085,0.003,other,719.0482905982905,0
0.0,0.0,0.038,1.2,13.4,grenadine,0.011,54.0,9.3,0.0,0.0,0.0,other,0.2841088952200063,0
0.2,0.059,0.075,0.6,0.006,tabasco sauce,0.019,1.0,0.067,0.013,0.002,0.045,other,1512.3931623931624,0
1.5,0.079,0.024,1.8,6.7,sweet sour sauce,0.021,26.0,3.3,0.065,0.084,0.02,other,83.35305719921104,0
1.8,0.084,0.034,1.4,1.0,salsa verde,0.079,6.0,0.5,0.3,0.1,0.2,other,392.44301994302,0
0.04,0.082,0.7,0.094,5.1,miso,0.046,40.0,1.2,1.1,1.2,2.6,other,52.018076923076926,0
7.8,0.023,0.2,55.5,6.1,sprouted soybean cooked,1.2,76.0,0.4,0.8,4.2,8.0,cooked,33.35863697705803,0
0.0,0.2,0.083,159.8,28.6,soy flour roasted,4.9,375.0,6.5,8.2,18.6,29.6,other,23.87054131054131,1
0.0,0.3,0.085,250.8,30.7,soy flour low fat,7.2,330.0,9.3,14.1,7.8,40.0,other,40.69463869463869,1
0.007,0.2,0.2,0.0,9.9,green soybean cooked,0.1,127.0,0.0,3.8,5.8,11.1,cooked,39.813648293963254,0
0.0,0.0,0.03,711.0,9.1,azumaya tofu vitasoy,5.1,316.0,1.6,2.4,16.6,32.8,other,26.273937033430705,4
0.0,0.01,0.3,50.4,2.1,soy proteins isolate,4.1,96.0,0.0,1.6,1.0,22.8,other,30.369480056980052,4
0.048,0.2,0.03,0.013,41.8,tofu yogurt,0.2,246.0,3.2,0.5,4.7,9.2,other,20.79896115627823,6
0.0,0.047,2.1,33.1,9.1,bacon meatless,3.5,446.0,0.0,3.7,42.5,15.4,other,7.56515656739872,3
0.0,0.017,0.5,54.6,11.1,meatless chicken fried,5.0,304.0,0.0,5.6,16.6,27.7,other,11.917032163742688,4
0.6,0.2,0.1,0.0,8.4,soymilk,0.3,109.0,6.1,1.0,4.8,7.1,other,48.01223241590213,0
0.094,0.01,0.021,0.099,1.2,tofu fried,0.051,35.0,0.4,0.5,2.6,2.4,other,8.272551892551892,0
0.0,0.086,0.068,184.3,15.6,tempeh,4.5,320.0,0.0,0.0,17.9,30.8,other,18.96153846153846,4
0.029,0.021,0.081,0.0,1.7,koyadofu,0.2,81.0,0.0,1.2,5.2,8.9,other,7.893004115226336,0
0.0,0.066,0.3,16.2,4.5,meatless meatloaf,1.2,110.0,0.7,2.6,5.0,11.8,other,22.193473193473192,0
0.0,0.0,0.0,0.0,1.0,soya vanille joghurt alpro,0.0,21.0,0.09,0.0,0.6,0.3,other,0.0,0
0.0,0.006,0.094,423.0,15.5,soybean curd cheese,12.6,340.0,3.6,0.0,18.2,28.1,other,30.59954751131222,4
0.01,0.012,0.9,0.0,0.8,soy sauce,0.031,8.0,0.097,0.1,0.054,1.3,other,39.791666666666664,0
4.3,0.2,0.077,130.2,30.4,soybean dry roasted,3.7,419.0,0.0,7.5,20.1,36.8,other,20.36962242212839,1
0.0,0.0,0.0,0.0,0.0,soybean oil,0.048,120.0,0.0,0.0,13.6,0.0,other,0.2222222222222222,0
0.0,0.1,1.2,58.8,6.1,meatless chicken,5.5,376.0,0.0,6.0,21.4,39.7,other,15.978359701763958,4
0.4,0.3,0.075,0.099,17.1,soybean cooked,0.7,296.0,5.2,10.3,15.4,28.6,cooked,26.80437456687456,6
0.0,0.092,0.1,281.9,10.1,soymilk nonfat,0.9,68.0,8.9,0.5,0.046,6.0,other,73.06561085972851,0
0.009,0.062,0.023,0.061,1.8,soy flour,0.2,23.0,0.4,0.5,1.1,1.8,other,72.28610182088443,0
0.0,0.0,0.0,0.0,0.0,soybean lecithin oil,0.0,104.0,0.0,0.0,13.6,0.0,other,0.0,0
0.2,0.096,0.06,868.0,4.7,tofu raw,13.3,188.0,0.0,0.7,11.9,20.0,raw,87.70230951082016,4
0.0,0.098,0.2,48.4,15.0,soy chips,1.5,109.0,0.5,1.0,2.1,7.5,other,33.53799106092684,0
74.2,0.4,0.017,504.3,28.3,green soybean raw,9.1,376.0,0.0,10.8,17.4,33.2,raw,72.28518821603929,1
0.0,0.087,0.3,102.7,7.2,soy proteins concentrate,3.1,93.0,0.0,1.6,0.1,18.0,other,50.40023894862604,0
0.077,0.013,0.005,1.4,0.043,soybean margarine,0.0,34.0,0.0,0.0,3.8,0.052,other,10.127199597787833,0
0.0,0.03,0.1,281.9,20.7,chocolate soymilk nonfat,0.9,107.0,8.9,0.5,0.046,6.0,other,31.94823867721064,6
0.1,0.035,0.07,0.0,15.3,okara,0.2,93.0,0.0,0.0,2.1,3.9,other,10.722819593787335,0
0.0,0.1,0.8,36.0,11.5,meatless meatballs,3.1,284.0,1.8,6.6,13.0,30.2,other,15.842060912483447,4
0.0,0.032,0.1,60.8,15.3,vanilla soymilk,1.6,131.0,9.7,1.5,4.3,7.9,other,16.462451882299213,0
0.0,0.4,0.017,297.7,49.0,soy meal raw,16.7,414.0,0.0,0.0,2.9,54.8,raw,52.096081588835204,4
0.0,0.0,0.04,199.3,17.5,soymilk low fat,1.1,104.0,8.5,1.9,1.5,4.0,other,20.617192636423407,6
0.1,0.2,0.005,0.0,6.7,sprouted soybean raw,0.3,85.0,0.0,0.8,4.7,9.2,raw,60.915032679738566,0
11.2,0.7,0.023,515.2,56.1,soybean raw,29.2,830.0,13.6,17.3,37.1,67.9,raw,30.37050767171249,2
0.0,0.022,0.084,27.2,2.6,tempeh cooked,0.6,55.0,0.0,0.0,3.2,5.1,cooked,19.864801864801866,0
0.0,0.062,0.2,298.9,9.4,vanilla soymilk light,1.1,83.0,1.0,1.5,2.1,6.4,other,53.73905879929977,0
0.2,0.098,0.1,0.074,24.2,chocolate soymilk,0.5,153.0,19.1,1.0,3.7,5.5,other,17.97757667169432,6
0.0,0.0,0.0,0.0,0.0,soy oil,0.0,120.0,0.0,0.0,13.6,0.0,other,0.0,0
0.1,0.1,0.026,0.085,11.5,natto,0.5,169.0,3.9,4.3,8.8,14.2,other,16.506170029838668,6
0.061,0.07,0.012,0.2,1.5,chrysanthemum raw,0.044,12.0,0.0,1.5,0.3,1.7,raw,148.5633903133903,0
0.2,0.092,0.065,0.03,25.5,gourd cooked,0.2,100.0,9.2,5.2,0.6,1.2,cooked,24.335641025641024,6
0.019,0.085,0.042,0.033,0.6,cauliflower raw,0.01,3.0,0.2,0.3,0.081,0.2,raw,710.9735042735043,0
96.9,0.088,0.079,76.5,12.5,red cabbage raw,1.4,53.0,6.5,3.6,0.3,2.4,raw,255.96677955168522,0
0.064,0.06,0.04,0.074,1.1,broccoli raab raw,0.022,9.0,0.2,1.1,0.2,1.3,raw,168.87806267806266,0
3.5,0.094,0.012,31.6,2.4,napa cabbage cooked,0.8,13.0,0.0,0.0,0.2,1.2,cooked,263.57001972386587,0
0.2,0.006,0.019,8.4,0.5,kelp,0.1,2.0,0.069,0.018,0.067,0.07,other,146.1965811965812,0
0.016,0.04,0.044,0.007,4.2,shallots raw,0.004,18.0,2.0,0.8,0.061,0.6,raw,55.780769230769224,0
0.4,0.3,0.067,0.0,9.4,bamboo shoots raw,0.3,49.0,5.4,4.0,0.5,4.7,raw,157.36961451247163,0
28.7,0.076,0.043,183.6,6.3,jute cooked,2.7,32.0,0.9,1.7,0.2,3.2,cooked,250.03739316239316,0
0.026,0.041,0.057,0.021,0.6,red lettuce,0.093,4.0,0.1,0.3,0.08,0.4,other,269.9292735042735,0
0.6,0.2,0.1,0.4,20.1,broccoli cooked,0.2,98.0,3.9,9.2,1.1,6.7,cooked,52.865864294435724,6
56.4,0.091,0.025,21.1,3.9,romanesco raw,0.5,20.0,1.9,2.0,0.2,1.9,raw,449.08760683760687,0
10.1,0.1,0.028,41.2,26.9,eggplant raw,1.1,115.0,16.2,13.7,0.8,4.5,raw,39.56744704570792,6
0.2,0.056,0.003,0.011,12.6,leeks raw,0.1,54.0,3.5,1.6,0.3,1.3,raw,27.36782209559987,0
0.1,0.011,0.024,3.1,1.2,lemongrass citronella,0.4,5.0,0.0,0.0,0.076,0.038,other,106.43589743589743,0
0.1,0.004,0.006,0.098,12.0,pumpkin cooked,0.2,49.0,5.1,2.7,0.2,1.8,cooked,4.550532007674865,0
2.3,0.021,0.093,15.8,1.5,celery cooked,0.2,7.0,0.9,0.6,0.098,0.3,cooked,144.74358974358975,0
0.099,0.09,0.067,0.021,0.4,serrano pepper,0.063,2.0,0.2,0.2,0.075,0.1,other,1148.080769230769,0
8.0,0.059,0.076,141.0,2.9,nopales raw,0.5,14.0,1.0,1.9,0.063,1.1,raw,266.1630036630037,0
1.0,0.016,0.2,21.1,4.7,sweet potato leaves cooked,0.4,22.0,3.5,1.2,0.2,1.4,cooked,40.71095571095571,0
1.3,0.086,0.2,5.9,8.1,eggplant cooked,0.2,33.0,3.2,2.5,0.2,0.8,cooked,74.27091427091426,0
0.022,0.065,0.0,0.099,0.6,asparagus cooked,0.031,3.0,0.2,0.3,0.074,0.4,cooked,548.4760683760683,0
45.1,0.069,0.049,43.2,16.4,rutabaga cooked,0.4,72.0,9.5,4.3,0.4,2.2,cooked,101.25890313390316,6
0.2,0.2,0.068,0.055,30.6,parsnips raw,0.2,128.0,8.2,8.3,0.5,2.0,raw,40.107471955128204,6
1.6,0.013,1.9,0.0,3.5,sour pickles,0.6,17.0,1.6,1.9,0.3,0.5,other,49.18300653594771,0
39.5,0.2,0.4,197.3,6.3,turnip greens cooked,1.2,29.0,0.8,5.0,0.3,1.6,cooked,399.0775125257884,0
6.0,0.052,0.011,21.0,26.2,jerusalem artichokes,5.1,110.0,14.4,2.4,0.047,3.0,other,45.10489510489511,6
0.003,0.007,0.014,0.2,2.0,collard raw,0.004,12.0,0.2,1.4,0.2,1.1,raw,14.924501424501422,0
0.1,0.086,0.042,0.1,4.3,chrysanthemum cooked,0.1,20.0,2.0,2.3,0.036,1.6,cooked,110.87179487179486,0
0.0,0.3,0.3,729.6,73.5,oriental radish dried,7.8,314.0,43.3,27.7,0.8,9.2,other,55.559366323697525,7
15.4,0.093,0.019,9.2,7.7,tomatillos,0.8,42.0,5.2,2.5,1.3,1.3,other,108.36487586487587,0
18.1,0.04,0.056,10.3,2.0,taro shoots raw,0.5,9.0,0.0,0.0,0.069,0.8,raw,374.2355175688509,0
47.4,0.06,0.017,142.2,44.9,acorn squash raw,3.0,172.0,0.0,6.5,0.4,3.4,raw,55.39057841383423,1
3.8,0.089,0.077,11.5,2.4,leeks dried,0.2,10.0,0.0,0.3,0.026,0.5,other,284.6794871794871,0
0.3,0.2,0.006,0.2,16.2,cabbage raw,0.083,70.0,9.0,7.0,0.3,3.6,raw,72.58547008547009,6
124.8,0.055,0.2,6.6,4.5,sweet red peppers cooked,0.3,19.0,3.2,0.9,0.1,0.7,cooked,610.1282051282052,0
190.3,0.089,0.092,10.4,9.0,sweet red peppers raw,0.6,46.0,6.3,3.1,0.4,1.5,raw,274.7463768115942,0
